campaign_id,user_id,sent_date,campaign_type,success
3308,8325,2025-04-07,Personalized Offer,0
3309,7211,2025-04-20,Win-back,0
3310,3662,2025-03-23,Refer & Earn,1
3311,7051,2025-05-14,Refer & Earn,0
3312,7139,2025-05-05,Personalized Offer,0
3313,2634,2025-04-06,Cashback,1
3314,8420,2025-05-24,Personalized Offer,0
3315,6488,2025-04-23,Win-back,1
3316,468,2025-05-01,Cashback,0
3317,1466,2025-04-17,Win-back,0
3318,3616,2025-03-19,Win-back,0
3319,9292,2025-05-06,Win-back,0
3320,326,2025-05-12,Win-back,0
3321,2688,2025-05-17,Personalized Offer,1
3322,9251,2025-04-07,Cashback,0
3323,3793,2025-04-22,Win-back,0
3324,3374,2025-04-03,Personalized Offer,1
3325,9183,2025-04-21,Win-back,1
3326,317,2025-03-19,Win-back,0
3327,2603,2025-04-03,Win-back,0
3328,3615,2025-03-30,Refer & Earn,1
3329,9273,2025-05-24,Refer & Earn,0
3330,3715,2025-05-30,Cashback,1
3331,2660,2025-05-13,Win-back,1
3332,6509,2025-05-12,Win-back,1
3333,9379,2025-04-12,Refer & Earn,0
3334,8689,2025-06-07,Win-back,1
3335,8514,2025-04-07,Personalized Offer,0
3336,4391,2025-04-23,Cashback,0
3337,9387,2025-04-30,Win-back,1
3338,1800,2025-05-16,Refer & Earn,1
3339,2234,2025-03-20,Refer & Earn,0
3340,5910,2025-04-08,Refer & Earn,1
3341,3176,2025-04-05,Win-back,1
3342,3709,2025-06-01,Win-back,1
3343,8495,2025-04-04,Win-back,0
3344,357,2025-05-04,Win-back,1
3345,9218,2025-05-23,Cashback,0
3346,9477,2025-05-08,Personalized Offer,1
3347,2994,2025-04-03,Refer & Earn,1
3348,5913,2025-03-28,Win-back,1
3349,9735,2025-03-31,Refer & Earn,0
3350,58,2025-03-23,Win-back,1
3351,6696,2025-05-18,Cashback,1
3352,8196,2025-04-03,Win-back,0
3353,8308,2025-05-08,Personalized Offer,1
3354,7136,2025-04-17,Refer & Earn,0
3355,6996,2025-04-23,Refer & Earn,0
3356,5082,2025-05-30,Personalized Offer,1
3357,2528,2025-04-18,Cashback,1
3358,180,2025-04-27,Cashback,1
3359,3128,2025-05-21,Personalized Offer,0
3360,1679,2025-03-29,Personalized Offer,1
3361,4448,2025-04-22,Personalized Offer,0
3362,7147,2025-04-09,Personalized Offer,0
3363,9760,2025-05-12,Cashback,0
3364,7424,2025-04-03,Cashback,1
3365,5186,2025-05-13,Cashback,0
3366,2357,2025-04-17,Cashback,1
3367,6792,2025-05-05,Cashback,1
3368,2201,2025-05-05,Cashback,1
3369,4582,2025-03-17,Win-back,1
3370,6125,2025-04-16,Cashback,1
3371,513,2025-05-13,Personalized Offer,0
3372,9200,2025-05-16,Win-back,0
3373,5331,2025-03-13,Cashback,1
3374,6989,2025-03-31,Win-back,0
3375,243,2025-05-25,Cashback,1
3376,8899,2025-04-03,Refer & Earn,0
3377,4987,2025-06-07,Cashback,1
3378,4823,2025-06-03,Cashback,0
3379,8757,2025-03-28,Cashback,0
3380,1894,2025-05-31,Win-back,0
3381,774,2025-05-05,Win-back,0
3382,8571,2025-04-08,Win-back,0
3383,5518,2025-04-10,Personalized Offer,1
3384,8574,2025-05-29,Cashback,1
3385,7218,2025-05-16,Cashback,1
3386,3853,2025-06-03,Refer & Earn,1
3387,7978,2025-04-07,Win-back,0
3388,5450,2025-05-14,Personalized Offer,1
3389,8821,2025-05-18,Personalized Offer,0
3390,8889,2025-06-06,Cashback,0
3391,5654,2025-05-16,Refer & Earn,0
3392,7325,2025-05-30,Cashback,0
3393,8045,2025-04-17,Personalized Offer,0
3394,1596,2025-04-17,Refer & Earn,0
3395,7922,2025-06-07,Win-back,1
3396,6421,2025-04-16,Refer & Earn,1
3397,5850,2025-05-29,Win-back,0
3398,5073,2025-05-03,Win-back,0
3399,3831,2025-03-12,Personalized Offer,1
3400,9104,2025-04-01,Cashback,0
3401,2645,2025-03-18,Cashback,0
3402,8337,2025-03-21,Cashback,0
3403,3898,2025-04-13,Win-back,0
3404,7612,2025-05-26,Cashback,0
3405,4942,2025-03-30,Refer & Earn,1
3406,4402,2025-03-25,Personalized Offer,0
3407,5775,2025-03-18,Win-back,0
3408,6306,2025-04-08,Win-back,1
3409,7106,2025-04-28,Refer & Earn,0
3410,1929,2025-04-14,Personalized Offer,0
3411,591,2025-05-25,Refer & Earn,0
3412,9245,2025-05-29,Personalized Offer,1
3413,5535,2025-05-15,Cashback,0
3414,3679,2025-03-21,Cashback,0
3415,9487,2025-04-13,Win-back,1
3416,4441,2025-04-07,Win-back,1
3417,136,2025-05-01,Win-back,1
3418,3365,2025-05-20,Refer & Earn,0
3419,4559,2025-04-27,Win-back,0
3420,9789,2025-04-13,Cashback,1
3421,6636,2025-05-29,Refer & Earn,1
3422,4204,2025-04-15,Win-back,0
3423,4626,2025-05-12,Personalized Offer,0
3424,3603,2025-04-17,Win-back,0
3425,2537,2025-04-07,Cashback,0
3426,3022,2025-05-26,Personalized Offer,1
3427,7054,2025-05-25,Refer & Earn,0
3428,4656,2025-05-27,Cashback,1
3429,8772,2025-04-19,Cashback,1
3430,828,2025-03-24,Win-back,0
3431,8788,2025-04-25,Cashback,1
3432,337,2025-03-17,Cashback,0
3433,9255,2025-04-26,Refer & Earn,0
3434,5483,2025-04-06,Cashback,1
3435,4867,2025-04-12,Cashback,0
3436,8052,2025-06-02,Refer & Earn,0
3437,5277,2025-05-15,Win-back,1
3438,6064,2025-06-05,Win-back,0
3439,4050,2025-06-01,Cashback,0
3440,9801,2025-05-21,Refer & Earn,0
3441,2150,2025-06-08,Cashback,1
3442,8049,2025-04-24,Refer & Earn,0
3443,3492,2025-04-24,Win-back,1
3444,332,2025-04-05,Win-back,1
3445,9178,2025-05-12,Cashback,1
3446,9019,2025-05-29,Refer & Earn,0
3447,5201,2025-05-12,Refer & Earn,0
3448,8371,2025-04-10,Refer & Earn,0
3449,5340,2025-05-13,Refer & Earn,1
3450,3231,2025-03-11,Cashback,0
3451,1936,2025-06-04,Cashback,0
3452,1247,2025-04-03,Win-back,0
3453,8776,2025-03-23,Cashback,0
3454,9295,2025-04-06,Win-back,0
3455,2746,2025-04-06,Personalized Offer,0
3456,3232,2025-06-08,Win-back,0
3457,5383,2025-05-30,Win-back,0
3458,9562,2025-05-10,Refer & Earn,0
3459,5980,2025-03-20,Personalized Offer,0
3460,4382,2025-04-11,Refer & Earn,0
3461,2314,2025-04-03,Win-back,1
3462,1809,2025-04-17,Cashback,1
3463,7331,2025-05-08,Refer & Earn,1
3464,3584,2025-05-24,Personalized Offer,0
3465,9648,2025-04-15,Cashback,0
3466,7508,2025-03-30,Personalized Offer,1
3467,6058,2025-04-01,Cashback,1
3468,1981,2025-05-28,Personalized Offer,1
3469,7707,2025-05-14,Cashback,0
3470,8119,2025-04-09,Refer & Earn,0
3471,4548,2025-04-08,Win-back,0
3472,2055,2025-04-07,Personalized Offer,1
3473,2117,2025-05-18,Personalized Offer,1
3474,2533,2025-04-03,Cashback,0
3475,7645,2025-05-17,Win-back,1
3476,1173,2025-03-27,Refer & Earn,1
3477,6418,2025-04-20,Cashback,0
3478,4207,2025-05-05,Refer & Earn,0
3479,2097,2025-05-07,Cashback,1
3480,7305,2025-04-27,Cashback,1
3481,7414,2025-05-31,Win-back,0
3482,8793,2025-04-06,Win-back,0
3483,2855,2025-05-08,Refer & Earn,0
3484,9686,2025-06-07,Cashback,1
3485,7805,2025-05-01,Win-back,1
3486,7749,2025-03-27,Win-back,0
3487,6574,2025-05-06,Win-back,0
3488,1937,2025-04-01,Personalized Offer,0
3489,3955,2025-03-18,Win-back,0
3490,6472,2025-03-19,Personalized Offer,1
3491,9985,2025-03-31,Cashback,0
3492,9620,2025-05-24,Refer & Earn,0
3493,4938,2025-03-20,Win-back,0
3494,3709,2025-05-13,Personalized Offer,0
3495,7911,2025-03-27,Cashback,1
3496,8385,2025-05-19,Personalized Offer,1
3497,500,2025-04-20,Refer & Earn,1
3498,7473,2025-03-12,Win-back,0
3499,7342,2025-04-29,Cashback,1
3500,5303,2025-04-06,Personalized Offer,1
3501,3062,2025-04-11,Refer & Earn,0
3502,2370,2025-04-03,Refer & Earn,0
3503,9116,2025-04-11,Refer & Earn,1
3504,4853,2025-03-24,Cashback,1
3505,2084,2025-05-15,Win-back,1
3506,889,2025-04-10,Win-back,1
3507,6632,2025-06-04,Cashback,1
3508,7091,2025-04-20,Personalized Offer,0
3509,1803,2025-06-03,Personalized Offer,1
3510,7539,2025-05-17,Personalized Offer,1
3511,6574,2025-03-12,Personalized Offer,0
3512,1611,2025-04-24,Win-back,1
3513,4054,2025-05-02,Win-back,1
3514,5967,2025-05-02,Cashback,1
3515,6856,2025-04-30,Personalized Offer,1
3516,5638,2025-03-31,Win-back,0
3517,1192,2025-04-21,Refer & Earn,1
3518,6742,2025-04-17,Win-back,0
3519,6271,2025-05-17,Win-back,1
3520,3510,2025-05-08,Win-back,1
3521,496,2025-04-19,Personalized Offer,1
3522,2991,2025-04-20,Personalized Offer,1
3523,6157,2025-03-28,Refer & Earn,1
3524,3906,2025-03-19,Personalized Offer,0
3525,6868,2025-04-18,Personalized Offer,1
3526,7331,2025-04-13,Win-back,0
3527,4276,2025-04-18,Cashback,0
3528,2074,2025-05-05,Personalized Offer,1
3529,6168,2025-04-03,Personalized Offer,0
3530,1473,2025-05-02,Personalized Offer,0
3531,6295,2025-04-23,Personalized Offer,0
3532,9246,2025-04-24,Win-back,0
3533,1611,2025-05-29,Refer & Earn,0
3534,5258,2025-03-17,Refer & Earn,1
3535,6645,2025-03-27,Refer & Earn,1
3536,5002,2025-03-31,Personalized Offer,1
3537,5860,2025-05-15,Cashback,1
3538,8402,2025-03-12,Cashback,1
3539,8159,2025-04-17,Personalized Offer,1
3540,9575,2025-05-02,Refer & Earn,0
3541,9537,2025-03-23,Win-back,0
3542,9898,2025-04-02,Refer & Earn,0
3543,2917,2025-05-06,Cashback,0
3544,7605,2025-05-31,Refer & Earn,1
3545,9144,2025-03-16,Win-back,1
3546,7040,2025-05-27,Refer & Earn,1
3547,9820,2025-06-08,Personalized Offer,0
3548,9939,2025-06-08,Cashback,1
3549,7179,2025-04-08,Cashback,0
3550,2623,2025-04-11,Cashback,0
3551,1958,2025-04-30,Cashback,1
3552,6536,2025-05-26,Cashback,1
3553,8704,2025-04-03,Personalized Offer,1
3554,4464,2025-04-29,Personalized Offer,0
3555,5860,2025-04-11,Win-back,0
3556,411,2025-05-28,Personalized Offer,1
3557,3894,2025-04-20,Cashback,1
3558,4987,2025-04-30,Cashback,1
3559,9523,2025-03-19,Refer & Earn,0
3560,6441,2025-04-06,Refer & Earn,1
3561,3272,2025-06-04,Cashback,0
3562,6041,2025-05-16,Cashback,1
3563,1434,2025-05-30,Refer & Earn,1
3564,7691,2025-06-07,Win-back,1
3565,5528,2025-03-13,Win-back,1
3566,9562,2025-05-23,Cashback,0
3567,438,2025-04-15,Personalized Offer,0
3568,8387,2025-03-24,Cashback,0
3569,721,2025-05-24,Personalized Offer,1
3570,1617,2025-04-09,Refer & Earn,0
3571,7025,2025-05-06,Win-back,0
3572,6201,2025-04-16,Refer & Earn,1
3573,803,2025-04-18,Cashback,1
3574,5545,2025-03-15,Cashback,0
3575,3354,2025-04-13,Win-back,0
3576,6614,2025-05-16,Personalized Offer,0
3577,7303,2025-06-04,Personalized Offer,0
3578,8712,2025-04-18,Refer & Earn,1
3579,890,2025-03-18,Refer & Earn,1
3580,1831,2025-05-26,Win-back,1
3581,4353,2025-06-08,Refer & Earn,0
3582,3985,2025-05-24,Refer & Earn,1
3583,5758,2025-04-07,Win-back,0
3584,1570,2025-04-04,Personalized Offer,1
3585,7726,2025-06-05,Cashback,0
3586,9047,2025-05-07,Cashback,1
3587,4709,2025-04-08,Cashback,1
3588,7321,2025-05-30,Refer & Earn,0
3589,1320,2025-05-03,Personalized Offer,0
3590,3966,2025-03-29,Refer & Earn,0
3591,7449,2025-03-22,Personalized Offer,1
3592,5360,2025-03-20,Win-back,0
3593,9522,2025-05-13,Cashback,1
3594,4438,2025-04-26,Refer & Earn,0
3595,7392,2025-05-13,Cashback,1
3596,9963,2025-05-13,Refer & Earn,0
3597,7220,2025-03-11,Win-back,0
3598,4223,2025-04-24,Cashback,1
3599,8078,2025-04-03,Personalized Offer,1
3600,6693,2025-05-07,Refer & Earn,0
3601,9520,2025-05-11,Cashback,1
3602,1132,2025-05-12,Refer & Earn,0
3603,9769,2025-06-04,Cashback,0
3604,5805,2025-04-19,Refer & Earn,0
3605,354,2025-05-16,Refer & Earn,0
3606,5042,2025-03-23,Personalized Offer,0
3607,7224,2025-03-16,Refer & Earn,0
3608,8773,2025-05-04,Cashback,1
3609,8326,2025-05-09,Personalized Offer,1
3610,5820,2025-04-16,Personalized Offer,0
3611,8539,2025-05-17,Win-back,1
3612,6960,2025-04-27,Cashback,0
3613,1993,2025-05-04,Win-back,0
3614,312,2025-05-26,Refer & Earn,1
3615,610,2025-05-25,Personalized Offer,0
3616,2438,2025-04-10,Refer & Earn,1
3617,459,2025-04-17,Cashback,0
3618,6094,2025-05-05,Win-back,0
3619,4942,2025-05-13,Cashback,0
3620,7406,2025-04-01,Win-back,0
3621,7570,2025-05-21,Win-back,0
3622,5180,2025-06-07,Cashback,1
3623,372,2025-04-21,Win-back,1
3624,9470,2025-03-12,Refer & Earn,0
3625,7126,2025-05-02,Personalized Offer,1
3626,9956,2025-05-20,Personalized Offer,1
3627,7530,2025-04-08,Win-back,0
3628,9734,2025-04-25,Win-back,1
3629,7465,2025-04-29,Win-back,0
3630,46,2025-03-22,Refer & Earn,1
3631,7738,2025-05-09,Personalized Offer,0
3632,9542,2025-05-28,Win-back,0
3633,7733,2025-03-28,Personalized Offer,1
3634,1569,2025-04-08,Personalized Offer,1
3635,46,2025-05-11,Personalized Offer,1
3636,6944,2025-03-12,Personalized Offer,0
3637,1731,2025-05-20,Cashback,1
3638,7767,2025-05-11,Cashback,0
3639,6618,2025-05-08,Win-back,1
3640,6438,2025-05-31,Cashback,1
3641,6180,2025-04-12,Cashback,1
3642,1941,2025-05-08,Cashback,0
3643,7354,2025-05-26,Personalized Offer,0
3644,2917,2025-06-01,Personalized Offer,0
3645,2906,2025-05-22,Win-back,0
3646,9801,2025-04-08,Cashback,1
3647,4058,2025-05-16,Win-back,1
3648,4711,2025-05-10,Win-back,0
3649,5829,2025-03-30,Win-back,1
3650,8108,2025-05-18,Refer & Earn,0
3651,6612,2025-04-10,Refer & Earn,0
3652,6797,2025-06-06,Win-back,0
3653,2064,2025-03-16,Refer & Earn,1
3654,8760,2025-05-01,Win-back,0
3655,3944,2025-04-24,Personalized Offer,0
3656,2235,2025-05-19,Cashback,0
3657,6957,2025-04-23,Personalized Offer,0
3658,5609,2025-04-28,Personalized Offer,1
3659,9516,2025-05-01,Refer & Earn,0
3660,9718,2025-05-10,Refer & Earn,1
3661,2644,2025-05-16,Cashback,0
3662,8287,2025-05-24,Win-back,1
3663,83,2025-03-20,Refer & Earn,1
3664,4150,2025-06-01,Personalized Offer,0
3665,840,2025-05-30,Win-back,0
3666,5691,2025-05-01,Personalized Offer,1
3667,7208,2025-05-07,Refer & Earn,1
3668,1026,2025-04-10,Personalized Offer,1
3669,3554,2025-05-03,Cashback,0
3670,2871,2025-05-15,Win-back,0
3671,9011,2025-04-02,Cashback,1
3672,8829,2025-05-19,Win-back,0
3673,3437,2025-04-20,Win-back,1
3674,2721,2025-03-30,Win-back,0
3675,6145,2025-03-20,Win-back,0
3676,685,2025-03-18,Personalized Offer,1
3677,5842,2025-05-18,Personalized Offer,0
3678,3766,2025-04-26,Cashback,1
3679,8615,2025-04-01,Cashback,0
3680,4039,2025-03-18,Cashback,1
3681,8053,2025-05-05,Personalized Offer,1
3682,5178,2025-04-15,Win-back,0
3683,8123,2025-04-19,Win-back,0
3684,5955,2025-04-21,Personalized Offer,0
3685,1813,2025-04-13,Cashback,0
3686,4276,2025-04-30,Cashback,1
3687,989,2025-03-29,Refer & Earn,1
3688,4246,2025-03-31,Personalized Offer,1
3689,7815,2025-05-25,Personalized Offer,1
3690,200,2025-04-19,Cashback,1
3691,3399,2025-03-22,Win-back,0
3692,9835,2025-03-12,Refer & Earn,0
3693,8542,2025-05-07,Refer & Earn,0
3694,4711,2025-05-10,Refer & Earn,1
3695,5165,2025-05-01,Win-back,0
3696,1286,2025-05-06,Cashback,0
3697,741,2025-05-20,Refer & Earn,0
3698,4465,2025-06-03,Cashback,0
3699,1950,2025-05-23,Win-back,1
3700,5977,2025-05-18,Personalized Offer,1
3701,9410,2025-03-18,Cashback,0
3702,4414,2025-04-03,Win-back,1
3703,4936,2025-04-04,Win-back,1
3704,9555,2025-04-10,Refer & Earn,1
3705,6110,2025-04-20,Refer & Earn,0
3706,4800,2025-03-20,Win-back,0
3707,593,2025-05-09,Refer & Earn,1
3708,4794,2025-04-23,Refer & Earn,0
3709,3822,2025-04-21,Win-back,1
3710,4229,2025-04-13,Refer & Earn,1
3711,2278,2025-05-04,Win-back,0
3712,5753,2025-05-08,Personalized Offer,0
3713,2227,2025-05-11,Refer & Earn,0
3714,9307,2025-05-15,Personalized Offer,1
3715,646,2025-05-29,Win-back,1
3716,7734,2025-03-20,Personalized Offer,1
3717,6927,2025-05-01,Win-back,0
3718,7615,2025-05-04,Win-back,1
3719,6281,2025-06-03,Cashback,1
3720,7632,2025-05-04,Personalized Offer,0
3721,550,2025-03-29,Refer & Earn,0
3722,9189,2025-05-11,Cashback,1
3723,717,2025-03-17,Personalized Offer,0
3724,2178,2025-05-27,Refer & Earn,1
3725,7813,2025-06-06,Win-back,1
3726,6635,2025-03-23,Cashback,0
3727,5390,2025-06-06,Cashback,0
3728,7633,2025-03-23,Cashback,0
3729,2524,2025-03-15,Win-back,1
3730,9959,2025-04-27,Cashback,0
3731,70,2025-05-16,Refer & Earn,1
3732,8852,2025-04-23,Cashback,1
3733,6065,2025-04-11,Win-back,1
3734,902,2025-04-22,Win-back,0
3735,5631,2025-04-25,Refer & Earn,1
3736,8009,2025-04-26,Win-back,1
3737,521,2025-03-25,Personalized Offer,0
3738,3339,2025-03-22,Cashback,1
3739,3196,2025-04-01,Personalized Offer,1
3740,9632,2025-06-01,Personalized Offer,1
3741,5491,2025-04-07,Win-back,1
3742,4283,2025-05-28,Personalized Offer,0
3743,4405,2025-05-26,Cashback,0
3744,4134,2025-03-26,Cashback,0
3745,6939,2025-04-14,Cashback,1
3746,6195,2025-04-29,Personalized Offer,1
3747,3469,2025-05-29,Refer & Earn,0
3748,5239,2025-03-27,Personalized Offer,1
3749,912,2025-04-29,Cashback,0
3750,5949,2025-04-22,Refer & Earn,0
3751,9677,2025-04-01,Personalized Offer,1
3752,9364,2025-05-03,Personalized Offer,1
3753,6676,2025-03-12,Win-back,0
3754,6903,2025-04-24,Refer & Earn,1
3755,8804,2025-03-13,Cashback,1
3756,7209,2025-04-25,Refer & Earn,0
3757,8553,2025-05-16,Personalized Offer,1
3758,1433,2025-05-18,Win-back,0
3759,6414,2025-05-31,Win-back,1
3760,7644,2025-03-23,Refer & Earn,1
3761,4056,2025-05-23,Personalized Offer,0
3762,5580,2025-05-29,Win-back,0
3763,6302,2025-03-24,Cashback,1
3764,7654,2025-03-19,Refer & Earn,1
3765,7276,2025-05-19,Personalized Offer,0
3766,1646,2025-04-12,Personalized Offer,0
3767,7622,2025-04-04,Cashback,1
3768,3714,2025-04-29,Personalized Offer,0
3769,4757,2025-03-14,Refer & Earn,0
3770,1150,2025-05-25,Refer & Earn,0
3771,2280,2025-04-17,Personalized Offer,0
3772,5867,2025-04-20,Refer & Earn,1
3773,3039,2025-04-22,Personalized Offer,0
3774,7342,2025-05-03,Refer & Earn,1
3775,1818,2025-05-23,Win-back,1
3776,8565,2025-04-22,Refer & Earn,0
3777,9505,2025-04-09,Cashback,1
3778,7414,2025-05-12,Refer & Earn,1
3779,8327,2025-06-02,Win-back,0
3780,3697,2025-04-15,Cashback,1
3781,4965,2025-03-19,Personalized Offer,1
3782,589,2025-04-07,Refer & Earn,0
3783,9003,2025-03-11,Refer & Earn,0
3784,5684,2025-03-17,Refer & Earn,0
3785,8962,2025-06-06,Cashback,0
3786,8071,2025-05-04,Personalized Offer,1
3787,4394,2025-05-28,Personalized Offer,1
3788,9372,2025-05-04,Win-back,1
3789,7696,2025-04-28,Win-back,0
3790,1184,2025-05-11,Win-back,1
3791,5420,2025-05-17,Win-back,0
3792,7818,2025-04-16,Cashback,1
3793,880,2025-03-29,Refer & Earn,0
3794,3431,2025-04-10,Refer & Earn,1
3795,5670,2025-05-25,Personalized Offer,1
3796,3706,2025-04-04,Cashback,1
3797,9135,2025-03-31,Personalized Offer,1
3798,8678,2025-05-05,Win-back,1
3799,9967,2025-04-09,Win-back,0
3800,5945,2025-04-20,Personalized Offer,0
3801,1254,2025-04-07,Win-back,1
3802,1577,2025-04-23,Win-back,0
3803,7695,2025-05-24,Win-back,1
3804,2432,2025-05-12,Win-back,1
3805,9981,2025-04-26,Refer & Earn,0
3806,2529,2025-03-14,Win-back,1
3807,6196,2025-03-13,Refer & Earn,0
3808,8150,2025-04-12,Win-back,0
3809,3466,2025-04-05,Cashback,1
3810,4321,2025-05-25,Win-back,1
3811,4003,2025-05-25,Win-back,1
3812,2709,2025-03-19,Refer & Earn,0
3813,993,2025-04-29,Personalized Offer,0
3814,8752,2025-04-12,Cashback,1
3815,5769,2025-03-15,Refer & Earn,1
3816,8192,2025-03-16,Personalized Offer,0
3817,4282,2025-04-17,Win-back,1
3818,1314,2025-04-24,Personalized Offer,0
3819,8307,2025-04-13,Refer & Earn,0
3820,7337,2025-06-01,Win-back,1
3821,7268,2025-06-08,Win-back,0
3822,1143,2025-04-18,Refer & Earn,0
3823,6321,2025-05-17,Refer & Earn,1
3824,5745,2025-05-20,Cashback,0
3825,6149,2025-06-07,Cashback,0
3826,9789,2025-04-26,Refer & Earn,1
3827,9853,2025-06-03,Win-back,1
3828,3469,2025-03-28,Refer & Earn,0
3829,2320,2025-04-02,Cashback,0
3830,3849,2025-04-19,Cashback,0
3831,7272,2025-05-31,Personalized Offer,0
3832,8379,2025-03-12,Refer & Earn,0
3833,6288,2025-04-04,Cashback,1
3834,7439,2025-04-29,Personalized Offer,0
3835,5077,2025-06-06,Personalized Offer,0
3836,9740,2025-03-18,Win-back,1
3837,7248,2025-04-25,Refer & Earn,1
3838,1633,2025-06-06,Cashback,1
3839,553,2025-04-19,Cashback,1
3840,3356,2025-04-11,Refer & Earn,1
3841,5339,2025-04-28,Win-back,1
3842,6783,2025-06-05,Personalized Offer,1
3843,8356,2025-03-13,Cashback,1
3844,1799,2025-06-08,Win-back,0
3845,8946,2025-04-10,Personalized Offer,1
3846,7865,2025-03-20,Cashback,0
3847,5004,2025-06-08,Refer & Earn,1
3848,3531,2025-05-03,Win-back,0
3849,2132,2025-05-24,Personalized Offer,1
3850,8961,2025-06-06,Cashback,0
3851,7842,2025-05-07,Cashback,0
3852,7605,2025-04-29,Win-back,1
3853,2151,2025-05-31,Refer & Earn,0
3854,7514,2025-03-16,Refer & Earn,0
3855,7512,2025-04-14,Refer & Earn,1
3856,1888,2025-04-06,Personalized Offer,1
3857,7057,2025-06-03,Cashback,1
3858,1698,2025-05-26,Personalized Offer,0
3859,2316,2025-05-23,Refer & Earn,0
3860,3427,2025-04-13,Cashback,1
3861,9211,2025-04-26,Personalized Offer,0
3862,3998,2025-04-08,Cashback,1
3863,2593,2025-04-21,Refer & Earn,0
3864,6877,2025-03-14,Win-back,0
3865,5956,2025-04-25,Refer & Earn,0
3866,1986,2025-05-16,Win-back,0
3867,8390,2025-05-02,Personalized Offer,0
3868,752,2025-05-21,Personalized Offer,1
3869,4138,2025-04-09,Refer & Earn,0
3870,196,2025-05-23,Win-back,1
3871,3280,2025-05-28,Personalized Offer,0
3872,9284,2025-05-16,Cashback,0
3873,9360,2025-05-03,Cashback,0
3874,7940,2025-05-29,Refer & Earn,1
3875,4874,2025-05-08,Refer & Earn,1
3876,9740,2025-05-25,Refer & Earn,1
3877,3698,2025-05-31,Win-back,0
3878,7820,2025-05-05,Refer & Earn,0
3879,2684,2025-05-08,Win-back,0
3880,9582,2025-04-26,Cashback,0
3881,1128,2025-05-21,Cashback,1
3882,8697,2025-06-02,Refer & Earn,1
3883,9768,2025-05-20,Win-back,1
3884,998,2025-05-03,Refer & Earn,0
3885,5833,2025-05-21,Cashback,0
3886,1984,2025-03-20,Win-back,1
3887,2903,2025-03-12,Cashback,0
3888,4134,2025-04-06,Win-back,1
3889,2415,2025-06-02,Cashback,1
3890,4361,2025-03-27,Personalized Offer,1
3891,8641,2025-03-19,Personalized Offer,0
3892,5722,2025-03-24,Cashback,1
3893,5965,2025-04-22,Cashback,1
3894,3505,2025-03-13,Win-back,0
3895,983,2025-05-07,Refer & Earn,1
3896,3138,2025-04-12,Win-back,0
3897,585,2025-05-19,Personalized Offer,0
3898,4285,2025-03-23,Cashback,1
3899,9182,2025-05-06,Personalized Offer,1
3900,642,2025-05-24,Cashback,1
3901,1371,2025-04-12,Personalized Offer,1
3902,6648,2025-04-03,Personalized Offer,1
3903,9789,2025-03-12,Personalized Offer,1
3904,7313,2025-05-23,Win-back,1
3905,3919,2025-05-08,Cashback,0
3906,6903,2025-04-01,Win-back,0
3907,3308,2025-04-29,Refer & Earn,1
3908,3121,2025-05-18,Win-back,0
3909,248,2025-06-04,Win-back,0
3910,3379,2025-05-26,Personalized Offer,1
3911,4030,2025-03-20,Personalized Offer,1
3912,6341,2025-04-16,Cashback,1
3913,8737,2025-05-02,Cashback,1
3914,6020,2025-04-18,Cashback,0
3915,643,2025-04-11,Refer & Earn,1
3916,3081,2025-05-26,Win-back,0
3917,2297,2025-03-15,Personalized Offer,1
3918,2028,2025-04-17,Cashback,0
3919,1933,2025-05-06,Refer & Earn,0
3920,3168,2025-04-11,Cashback,0
3921,3840,2025-05-25,Refer & Earn,1
3922,8443,2025-03-29,Personalized Offer,1
3923,7568,2025-05-03,Win-back,1
3924,8402,2025-03-22,Personalized Offer,1
3925,9926,2025-05-20,Refer & Earn,0
3926,3741,2025-04-03,Personalized Offer,1
3927,1954,2025-04-10,Win-back,1
3928,3073,2025-05-25,Win-back,0
3929,3249,2025-05-01,Win-back,0
3930,818,2025-03-21,Personalized Offer,1
3931,7110,2025-04-11,Cashback,1
3932,8631,2025-03-17,Cashback,0
3933,1756,2025-03-30,Win-back,0
3934,6425,2025-05-29,Win-back,0
3935,4168,2025-06-01,Refer & Earn,1
3936,4556,2025-03-19,Win-back,0
3937,1242,2025-04-14,Win-back,0
3938,4117,2025-03-19,Refer & Earn,1
3939,2963,2025-04-11,Cashback,1
3940,1530,2025-05-31,Refer & Earn,0
3941,4156,2025-05-18,Cashback,1
3942,6761,2025-05-24,Refer & Earn,0
3943,7606,2025-05-10,Win-back,1
3944,1230,2025-03-30,Win-back,1
3945,2970,2025-04-22,Personalized Offer,0
3946,9658,2025-05-10,Personalized Offer,0
3947,901,2025-05-20,Win-back,1
3948,9706,2025-03-25,Refer & Earn,0
3949,8856,2025-04-09,Win-back,0
3950,7770,2025-04-23,Personalized Offer,0
3951,6653,2025-05-05,Win-back,1
3952,8595,2025-04-28,Cashback,0
3953,4,2025-06-04,Personalized Offer,0
3954,4307,2025-04-07,Personalized Offer,1
3955,2889,2025-03-14,Win-back,0
3956,8670,2025-05-17,Win-back,1
3957,4935,2025-04-10,Win-back,0
3958,5584,2025-05-17,Win-back,1
3959,4736,2025-04-04,Personalized Offer,0
3960,4638,2025-03-29,Personalized Offer,0
3961,1199,2025-04-05,Refer & Earn,1
3962,8920,2025-03-23,Cashback,0
3963,8664,2025-05-02,Cashback,0
